MOI	Freq	A	B
14	0.36	2.24812516971359	4.05288912052334
14	0.37	2.30742386521519	3.93903060040899
14	0.38	2.38477197605081	3.90319630244848
14	0.39	2.42160526889628	3.79167036137866
14	0.4	2.50705200649811	3.78532816738076
14	0.41	2.60156455782584	3.74883933059348
14	0.42	2.66929624998607	3.71642088503216
14	0.43	2.75384362557046	3.66216659308311
14	0.44	2.7414822221641	3.49556260502048
14	0.45	2.89031855398129	3.5055634884272
14	0.46	2.92746857028619	3.42882051957356
14	0.47	2.99056252357534	3.37200377687567
14	0.48	3.06355182764139	3.31882275346524
14	0.49	3.10555464595442	3.23505905656485
14	0.5	3.17031178005597	3.16833870825168
15	0.01	1.00011836064514	13.2055269557475
15	0.02	1.01674573156081	12.2862254839216
15	0.03	1.01161948315862	11.2394931279203
15	0.04	0.99871472981476	10.4344576567928
15	0.05	1.03856148859169	10.0448389960734
15	0.06	1.01804382554064	9.32596466826957
15	0.07	1.02964544793225	8.7229501695488
15	0.08	1.05112647195454	8.35742224459857
15	0.09	1.07502514508937	8.01378114052923
15	0.1	1.10521130943822	7.72150919368083
15	0.11	1.10598634161633	7.25828927028258
15	0.12	1.13950581137105	6.99889476748508
15	0.13	1.15993235995484	6.72554435161807
15	0.14	1.18863520828389	6.46111487380053
15	0.15	1.22351460039013	6.31138777281804
15	0.16	1.25985219467748	6.04525155331402
15	0.17	1.31092638742498	5.98616410007485
15	0.18	1.34462114239828	5.80614261713419
15	0.19	1.36819680155428	5.61744066773295
15	0.2	1.42449482752189	5.51027689763337
15	0.21	1.48999886725336	5.43202357878063
15	0.22	1.54209089514529	5.36593265647899
15	0.23	1.5804072704265	5.20054751815454
15	0.24	1.6379047152885	5.11467563499586
15	0.25	1.68664336455873	5.02505637058304
15	0.26	1.73934846118332	4.9262038799642
15	0.27	1.81761938198663	4.90978498713779
15	0.28	1.87103307446334	4.82084068135648
15	0.29	1.94990727717313	4.76518085769998
15	0.3	1.96160267803551	4.59602140130429
15	0.31	2.05642131154938	4.60225892247178
15	0.32	2.1314956985747	4.56278161192878
15	0.33	2.18180744059974	4.47347753353282
15	0.34	2.25561024608241	4.40231523897054
15	0.35	2.34495514433782	4.36547419519359
15	0.36	2.43647471601681	4.34909460134642
15	0.37	2.46672200364414	4.21478799464088
15	0.38	2.58872715709891	4.22022684527959
15	0.39	2.62032478636378	4.12093151979668
15	0.4	2.75069503048178	4.15114651467939
15	0.41	2.76024530515248	3.98772939100685
15	0.42	2.85438345547709	3.96324432527553
15	0.43	2.93163997781092	3.89817694675602
15	0.44	3.01898790540735	3.82870000890034
15	0.45	3.07746456901092	3.77335666231157
15	0.46	3.16779047065631	3.73285752688326
15	0.47	3.20943330155783	3.61788163926745
15	0.48	3.29215355526321	3.58238315270843
15	0.49	3.36128288148077	3.51904241679929
15	0.5	3.42548219538622	3.43939052349732
16	0.01	1.01205641938917	14.064601620163
16	0.02	0.986267923769274	12.5960485001602
16	0.03	0.993309905328708	11.8059007725166
16	0.04	1.00792721535866	11.0994768946722
16	0.05	1.03060090941027	10.5098457455143
16	0.06	1.03904365474609	9.90877323199816
16	0.07	1.0429114789001	9.1080394685586
16	0.08	1.05926061532549	8.64873904166671
16	0.09	1.08863138562466	8.38126590148227
16	0.1	1.10659712458371	7.92896445030081
16	0.11	1.1346676533504	7.59684860679418
16	0.12	1.17088939376923	7.32502019064475
16	0.13	1.19554402279292	7.04497318872174
16	0.14	1.22106754716984	6.78421158433333
16	0.15	1.28390342756027	6.66279600984529
16	0.16	1.31854983542272	6.45541599968375
16	0.17	1.35689847930709	6.26237747740396
16	0.18	1.3709223554877	5.96188130506756
16	0.19	1.45299296893746	5.95875083007669
16	0.2	1.49649890520805	5.80608696258118
16	0.21	1.57111488818046	5.78371353165779
16	0.22	1.60390217249788	5.60139615682282
16	0.23	1.6509290283258	5.48202949226785
16	0.24	1.70467044180598	5.37365625738214
16	0.25	1.7798998883558	5.34160230533355
16	0.26	1.86309092328767	5.29109510187672
16	0.27	1.91586250131287	5.14755834122681
16	0.28	2.00529494754613	5.16945990618011
16	0.29	2.0546750261848	5.0398371246672
16	0.3	2.1423975781001	5.01278004031844
16	0.31	2.22029002462793	4.92083015230218
16	0.32	2.29142487297506	4.8838331517088
16	0.33	2.3445323607355	4.77311764133222
16	0.34	2.41506218482587	4.74620058161023
16	0.35	2.50006923532166	4.67805938090665
16	0.36	2.61527519311573	4.66572137894531
16	0.37	2.6884592272989	4.58036500274652
16	0.38	2.72629845723241	4.48319951799321
16	0.39	2.75739248200876	4.3530916851982
16	0.4	2.94015372304895	4.4215159962445
16	0.41	2.9824520124629	4.29389152481064
16	0.42	3.08301242054943	4.27244932402227
16	0.43	3.1729492872032	4.20758918862017
16	0.44	3.2363508122521	4.12996898014957
16	0.45	3.28488532009245	4.01333272744856
16	0.46	3.3849743304562	3.96627742349612
16	0.47	3.46903693646143	3.91069066495373
16	0.48	3.53429669908828	3.81558586838345
16	0.49	3.61596807339521	3.75734347421869
16	0.5	3.76057916987133	3.74996668401892
17	0.01	0.987312068866355	14.5511787329668
17	0.02	0.993884452844901	13.4703928450217
17	0.03	0.986713954974737	12.4257163161746
17	0.04	1.01388658643125	11.6913528043071
17	0.05	1.03050310757398	10.881611918358
17	0.06	1.04276766630037	10.3207070345859
17	0.07	1.05652080425268	9.70709041921374
17	0.08	1.07781393673237	9.1859156080566
17	0.09	1.09892300890586	8.66895109271834
17	0.1	1.1355197616566	8.31599776088984
17	0.11	1.1618474758336	7.97995786331632
17	0.12	1.17865035823124	7.49779723134396
17	0.13	1.23844272813599	7.46401010913186
17	0.14	1.25911299685191	7.10812555761671
17	0.15	1.29538394764419	6.85752893163163
17	0.16	1.34980944719252	6.67049662970238
17	0.17	1.39332666400807	6.52262833600081
17	0.18	1.44573983895583	6.39482399207481
17	0.19	1.48994023844887	6.19716067237542
17	0.2	1.5597107503573	6.07891409111984
17	0.21	1.62349411564117	5.98282396099422
17	0.22	1.69370916129099	5.927855962314
17	0.23	1.72475398740508	5.73043995804581
17	0.24	1.81993415296686	5.73731223428114
17	0.25	1.91311962097685	5.73670393328365
17	0.26	1.97901507252868	5.61832388073881
17	0.27	2.0274335240247	5.48337851311379
17	0.28	2.09863961340693	5.39350908426497
17	0.29	2.18904749738914	5.39445604027479
17	0.3	2.26373988625101	5.2936125750948
17	0.31	2.35350000227683	5.23651034077698
17	0.32	2.44988798492734	5.22549684883191
17	0.33	2.50247644964591	5.09443179640254
17	0.34	2.6082171474818	5.1062086989263
17	0.35	2.66795101831602	4.9655136000679
17	0.36	2.73926769513946	4.90374397410332
17	0.37	2.87768277840103	4.91511449529115
17	0.38	2.9298193649215	4.78407977042245
17	0.39	3.04275633405701	4.7801727439558
17	0.4	3.12176434983812	4.69004883510707
17	0.41	3.21314051387855	4.65950754400351
17	0.42	3.26044532713852	4.53656662938494
17	0.43	3.3344509550449	4.41440095973264
17	0.44	3.43801443273853	4.37072788015099
17	0.45	3.54330033043229	4.32025347674734
17	0.46	3.63093663605743	4.26713675219729
17	0.47	3.74013298583533	4.20125821291604
17	0.48	3.76740634519844	4.09693268054749
17	0.49	3.81103443675721	3.9839659150661
17	0.5	3.96313691717181	3.94404255019189
18	0.01	1.00519411686651	15.6869344566786
18	0.02	0.988341695608269	14.0715258761171
18	0.03	1.00390215226119	13.1493953770823
18	0.04	1.03240776146492	12.4637089071492
18	0.05	1.02646726255762	11.3306033541043
18	0.06	1.04295124145167	10.8500635081402
18	0.07	1.06579534813597	10.0567834204471
18	0.08	1.0896005419334	9.49517925421239
18	0.09	1.12608116263175	9.20992878702861
18	0.1	1.15813040772684	8.71332817787754
18	0.11	1.17425402127223	8.24809445818576
18	0.12	1.22573581393979	8.02993880725138
18	0.13	1.25069566220179	7.61326378302548
18	0.14	1.30459035004481	7.46407481205091
18	0.15	1.3354357464457	7.16669552784948
18	0.16	1.39916925524555	6.99493857989154
18	0.17	1.44875586256404	6.84919812028086
18	0.18	1.51210998546408	6.71706678929286
18	0.19	1.58439271247872	6.62665902096498
18	0.2	1.62032170770823	6.40970721467986
18	0.21	1.69004873670246	6.27641852151206
18	0.22	1.75700776913183	6.1957703273745
18	0.23	1.84970970437251	6.15525514852914
18	0.24	1.91887466825343	6.03707237233658
18	0.25	1.98813886960664	5.96864998461709
18	0.26	2.0754724367217	5.92000847227707
18	0.27	2.1631171907966	5.89060259340946
18	0.28	2.24219639994347	5.80563838605903
18	0.29	2.32907978049452	5.73980814759334
18	0.3	2.39158051908519	5.62786459446714
18	0.31	2.50105488509498	5.58641307468322
18	0.32	2.5666148274956	5.47693741696499
18	0.33	2.67738959177457	5.44682234442587
18	0.34	2.79255237697394	5.44908063276563
18	0.35	2.85106671346245	5.32461409390945
18	0.36	2.95331390375199	5.28392993387476
18	0.37	3.01884514970769	5.15502599547295
18	0.38	3.11008334914136	5.09722991372244
18	0.39	3.21937403310908	5.05161580800091
18	0.4	3.27363582405439	4.91387691404038
18	0.41	3.39704286948487	4.90874055558
18	0.42	3.49397417410348	4.85512826933631
18	0.43	3.56041999807244	4.74563089509749
18	0.44	3.69071591621898	4.70438053538079
18	0.45	3.73216930913448	4.57841348724395
18	0.46	3.82885342907552	4.53533123500369
18	0.47	3.91802007011579	4.4311519624402
18	0.48	4.00321813807211	4.335288949216
18	0.49	4.08650452642829	4.25628605310995
18	0.5	4.154200054015	4.17439166595286
19	0.01	1.00199210627846	16.3771253397469
19	0.02	1.00843543197139	15.093012677981
19	0.03	1.00829978594302	13.7762582922818
19	0.04	1.02110788828658	12.604897842137
19	0.05	1.035701340236	11.8734229454955
19	0.06	1.04559468715826	11.0064783601338
19	0.07	1.07762230040123	10.5450994057063
19	0.08	1.09540863960377	9.87091596738279
19	0.09	1.13907933701472	9.44916950203579
19	0.1	1.16903027646242	9.02445572365644
19	0.11	1.19279497337406	8.47470739961416
19	0.12	1.24940199697778	8.25612263504071
19	0.13	1.29009793116186	8.01227912502008
19	0.14	1.33858458111642	7.72529612911521
19	0.15	1.38943121224036	7.49886195130025
19	0.16	1.43044247010591	7.22879837366133
19	0.17	1.50811918696903	7.18123604849636
19	0.18	1.59553326315866	7.13746935550804
19	0.19	1.63973302204331	6.86226769867757
19	0.2	1.70616169425426	6.72751512164033
19	0.21	1.80174561854643	6.7160964433124
19	0.22	1.86785761998611	6.59603355562408
19	0.23	1.91768793335403	6.4180770597381
19	0.24	2.0133832791571	6.37834696946323
19	0.25	2.10302955097299	6.30607783018857
19	0.26	2.19551183802322	6.24224434470723
19	0.27	2.27329063313059	6.13905134066176
19	0.28	2.38933241711625	6.1710913989522
19	0.29	2.46962541305457	6.08788975058678
19	0.3	2.59925028942773	6.10685376953636
19	0.31	2.66542154503107	5.99590772130502
19	0.32	2.7501528988169	5.87602051967261
19	0.33	2.81988971062511	5.74958240181363
19	0.34	2.92305271100316	5.69432870465728
19	0.35	3.06557469852729	5.71443541875493
19	0.36	3.1202903650908	5.59295188438176
19	0.37	3.2294560954933	5.50358225627841
19	0.38	3.33956466675032	5.45865083890525
19	0.39	3.41039420495229	5.37688995427384
19	0.4	3.55375650370416	5.33641971388217
19	0.41	3.59274846549636	5.16275244758171
19	0.42	3.77317147869949	5.23697699132224
19	0.43	3.78598682387211	5.0136199077228
19	0.44	3.86116512082884	4.92131326098724
19	0.45	4.02505600738013	4.93282336190946
19	0.46	4.0827987739555	4.78610791306319
19	0.47	4.13282145494927	4.6724701559014
19	0.48	4.33570498558351	4.70093193054397
19	0.49	4.37281125758783	4.53205382793167
19	0.5	4.4674453277088	4.44770107129586
20	0.01	1.00560701229886	17.261860965463
20	0.02	1.01227963775402	16.0769642614824
20	0.03	1.01445875809738	14.3515980205502
20	0.04	1.04451708992803	13.4882298851991
20	0.05	1.0360876606169	12.214665864639
20	0.06	1.0697798850961	11.5586186857639
20	0.07	1.09463352891661	10.9048324812385
20	0.08	1.10620811536528	10.0947232460603
20	0.09	1.14183713770516	9.65979827733249
20	0.1	1.18567814397013	9.3222538368486
20	0.11	1.2249607870444	8.77427807105686
20	0.12	1.26725786401162	8.55304622484048
20	0.13	1.31837910915518	8.23042779778779
20	0.14	1.38106658336672	7.95720040087022
20	0.15	1.44813165456883	7.88913199858508
20	0.16	1.50304499506261	7.73690569080308
20	0.17	1.57809189247493	7.5115767515109
20	0.18	1.65939881006043	7.46291899409174
20	0.19	1.69901929362392	7.18146764140665
20	0.2	1.80267316185087	7.15417376988032
20	0.21	1.86027957763032	6.97573607123284
20	0.22	1.93683708455064	6.85694181101701
20	0.23	2.0408657405363	6.83789021427782
20	0.24	2.11344408499613	6.72739766204448
20	0.25	2.20727612632058	6.6548672784581
20	0.26	2.32148592096645	6.58942746285007
20	0.27	2.4210582332689	6.52014820417037
20	0.28	2.53543061686109	6.54293248647744
20	0.29	2.61209894385478	6.40339318658293
20	0.3	2.6886590858239	6.34736636188639
20	0.31	2.78910484729545	6.2493407192014
20	0.32	2.88675897333034	6.12104334009335
20	0.33	3.03565784739756	6.18636910592719
20	0.34	3.14928963866327	6.13434908226436
20	0.35	3.23916495686776	6.03788217553244
20	0.36	3.2968113847788	5.89987904512141
20	0.37	3.40914352037433	5.830591610958
20	0.38	3.5368898525706	5.77023884435247
20	0.39	3.59358203335577	5.65483533645861
20	0.4	3.71310123786161	5.62410135560507
20	0.41	3.78872064124545	5.44264589274684
20	0.42	3.94021111173583	5.42966442534841
20	0.43	3.98956306950693	5.28470987735069
20	0.44	4.07182162275849	5.21218546297697
20	0.45	4.20859964507058	5.17026627400295
20	0.46	4.32675992184918	5.07106826479758
20	0.47	4.42542747515615	4.99227752602641
20	0.48	4.55199026343518	4.93963236144123
20	0.49	4.55169442052953	4.73444772957331
20	0.5	4.67011197790128	4.65782853722284
21	0.01	1.02388250590709	18.5777631324636
21	0.02	0.998574163309421	16.2282295475623
21	0.03	1.01459486374161	14.9334918305972
21	0.04	1.00975865173915	13.5116752399365
21	0.05	1.05320524196797	12.8479069482967
21	0.06	1.06664780058377	11.874361425242
21	0.07	1.10419630064455	11.2938904832922
21	0.08	1.13376497601709	10.6492018772007
21	0.09	1.16423447152855	10.0914864387178
21	0.1	1.21312793198639	9.53383117489763
21	0.11	1.23612148145369	9.05112387162927
21	0.12	1.31742788813935	8.92656763141065
21	0.13	1.37639427114035	8.66446329010609
21	0.14	1.43099660988013	8.38782905818153
21	0.15	1.4935046151676	8.19131424306105
21	0.16	1.55828055114103	7.98971467400369
21	0.17	1.625207944473	7.76101533040432
21	0.18	1.69090155684947	7.58855473855493
21	0.19	1.81290170493425	7.65218587593257
21	0.2	1.84961098972961	7.36584110617676
21	0.21	1.95491264426769	7.33070644637051
21	0.22	2.06757836750196	7.32463731180449
21	0.23	2.16370812441532	7.20516067511376
21	0.24	2.21661944202658	7.02587719969298
21	0.25	2.35922978781137	7.08182161804545
21	0.26	2.40843492525221	6.92484864522098
21	0.27	2.54295229129505	6.93074805166231
21	0.28	2.63178652783305	6.79684668435594
21	0.29	2.71670096267613	6.6860026896318
21	0.3	2.83679204995128	6.6430873823941
21	0.31	2.9743647850718	6.63797155636824
21	0.32	3.10969180831482	6.5953585571042
21	0.33	3.15033724086484	6.45595622850103
21	0.34	3.31512164000267	6.44081524389887
21	0.35	3.3708993886999	6.27869644408822
21	0.36	3.49430360438112	6.22403163785625
21	0.37	3.56615939639894	6.12172757735719
21	0.38	3.69251356058236	6.05207627110054
21	0.39	3.8305187015537	5.99430080383841
21	0.4	3.90887180054531	5.85972160639488
21	0.41	4.06033289566657	5.84552341005521
21	0.42	4.13088552992886	5.70800807994261
21	0.43	4.24514634963519	5.6270735065342
21	0.44	4.3424801167218	5.53846499661806
21	0.45	4.41960704023049	5.44664757799202
21	0.46	4.52201127840513	5.31866872792541
21	0.47	4.66020880507463	5.26655371029476
21	0.48	4.75384880720406	5.17083921770599
21	0.49	4.90416832736629	5.10803696923193
21	0.5	5.0033863569102	4.97334284689141
22	0.01	1.00540723453589	19.0610736644484
22	0.02	0.997954316956717	17.1953245563996
22	0.03	1.00616234090346	15.3503607671277
22	0.04	1.02762938979496	14.0960250837848
22	0.05	1.05497719868622	13.2341671758593
22	0.06	1.08563450018307	12.419710936355
22	0.07	1.10435369266157	11.5630365788077
22	0.08	1.14665549647024	10.9347701189336
22	0.09	1.18137267071827	10.3174265837554
22	0.1	1.22041098703103	9.92843568373229
22	0.11	1.28059266297914	9.56569997390894
22	0.12	1.34089313231901	9.19448317606651
22	0.13	1.39157091055338	8.80987042242721
22	0.14	1.47659322287493	8.75773838314651
22	0.15	1.54044301903722	8.52461169414227
22	0.16	1.6077331135509	8.26167721106732
22	0.17	1.70105220482609	8.18197407790523
22	0.18	1.77669807822388	8.02712043720383
22	0.19	1.86639572007273	7.91521309826316
22	0.2	1.96748399332903	7.80258168602225
22	0.21	2.03571163753098	7.69791508166123
22	0.22	2.14458267662437	7.58561042769265
22	0.23	2.27828265175038	7.62365768982756
22	0.24	2.35732330333891	7.45989138907874
22	0.25	2.43880216385904	7.35478564269922
22	0.26	2.5303789997334	7.22385448410817
22	0.27	2.66035603856237	7.20804155327628
22	0.28	2.78909013480798	7.18758576389049
22	0.29	2.85931619231855	7.06280335854505
22	0.3	2.9956688143499	6.97958653728824
22	0.31	3.09876793115579	6.91042239466557
22	0.32	3.20790812794128	6.81567427259279
22	0.33	3.37686057656263	6.89755575649933
22	0.34	3.46052530667231	6.72099633008356
22	0.35	3.62084686746698	6.71561166978999
22	0.36	3.69963410864524	6.58850817765132
22	0.37	3.78967534165285	6.47841147301646
22	0.38	3.91097707391572	6.37496681584124
22	0.39	4.02471266178721	6.27997176246419
22	0.4	4.10259550192406	6.1497447683678
22	0.41	4.25904393062614	6.13493487645111
22	0.42	4.39578769736971	6.07991322421531
22	0.43	4.47437426062065	5.90466647169066
22	0.44	4.54371543503144	5.79788277660875
22	0.45	4.7075748687128	5.73470153323296
22	0.46	4.77224031290268	5.61437320511554
22	0.47	4.90708485258015	5.52166079557107
22	0.48	4.94420982656119	5.3505137122484
22	0.49	5.11876226150717	5.31652178819391
22	0.5	5.2372419237452	5.2306563801432
23	0.01	0.988393612589408	19.2576628010088
23	0.02	1.00188990648083	17.3728560723512
23	0.03	0.990901036789676	15.712825381264
23	0.04	1.02718337701706	14.8946665911305
23	0.05	1.06179916531442	13.8486468642345
23	0.06	1.09135943798166	12.7538648799174
23	0.07	1.11975316651564	12.0230586478419
23	0.08	1.14986794635006	11.0801531224332
23	0.09	1.21721440075054	10.8462928532406
23	0.1	1.26186880888895	10.2617609257945
23	0.11	1.31527312491976	9.86647251179927
23	0.12	1.35872079609796	9.39409491925905
23	0.13	1.43903619065989	9.26653551007686
23	0.14	1.51754326512758	9.02413352178841
23	0.15	1.58247437294091	8.78455736521975
23	0.16	1.68337703602664	8.66651228548395
23	0.17	1.76241772107961	8.50495119310532
23	0.18	1.8676333762524	8.42620321855619
23	0.19	1.96105472065981	8.3191860080272
23	0.2	2.05372094841184	8.18803465345222
23	0.21	2.15070756972872	8.09714217483516
23	0.22	2.23806532080609	7.99922773988853
23	0.23	2.34320768540541	7.83697220551982
23	0.24	2.47067748926726	7.84325852189218
23	0.25	2.56586223516501	7.72194938822836
23	0.26	2.7097034406798	7.73611585588785
23	0.27	2.79477525926108	7.59802137351831
23	0.28	2.94138890378871	7.59637357120244
23	0.29	3.05612303240596	7.51675661291024
23	0.3	3.10371020595541	7.26773188569255
23	0.31	3.25663791220739	7.24504046736099
23	0.32	3.35950764293402	7.18017483438877
23	0.33	3.50095014183742	7.14413051328351
23	0.34	3.63688291541375	7.08898643774426
23	0.35	3.71612516748185	6.92997264997836
23	0.36	3.79912820538534	6.81725075655099
23	0.37	3.9707858956859	6.78256226251076
23	0.38	4.13618792419104	6.77497287948279
23	0.39	4.22482710355263	6.62961451212814
23	0.4	4.37560504834433	6.56123776923563
23	0.41	4.45714071088002	6.42891967779855
23	0.42	4.58311406032037	6.35061840624377
23	0.43	4.67897456268274	6.1896961617004
23	0.44	4.79576819815451	6.07980852203255
23	0.45	4.98031356064727	6.06707219103339
23	0.46	5.06380946405323	5.91938384315084
23	0.47	5.15084162448383	5.81298479086627
23	0.48	5.23781396691369	5.65504001334742
23	0.49	5.3854967959592	5.59227065178336
23	0.5	5.43722856381284	5.43092467139195
24	0.01	1.00398205674581	20.5969269255098
24	0.02	1.02804448419618	18.6684289739022
24	0.03	1.03155748937409	16.8150946434457
24	0.04	1.03803710812019	15.1339589192445
24	0.05	1.06093954820351	13.9418200118203
24	0.06	1.09694030505468	12.9408949766753
24	0.07	1.1288232312978	12.2283009028842
24	0.08	1.18340160762795	11.7005394723177
24	0.09	1.21492562148626	10.9188204805138
24	0.1	1.29749480961967	10.7068293454434
24	0.11	1.33671360740484	10.1384965693632
24	0.12	1.40973018480776	9.79470502316543
24	0.13	1.48323657306125	9.60074210950215
24	0.14	1.55034260096891	9.31255568365795
24	0.15	1.62414125645587	9.04340210395405
24	0.16	1.73847988343817	9.04784125277985
24	0.17	1.81969044613615	8.83311358515616
24	0.18	1.92073599832183	8.81740115092284
24	0.19	2.00714609998259	8.5204682335807
24	0.2	2.10829965385931	8.47504824215002
24	0.21	2.23181574525123	8.42387025789453
24	0.22	2.33434315426687	8.36652341262097
24	0.23	2.45268804387147	8.20682280205316
24	0.24	2.54485462807314	8.11691399880161
24	0.25	2.71694890060238	8.16854654228423
24	0.26	2.83053374411578	8.07094864387389
24	0.27	2.92594510966683	7.94754265053142
24	0.28	3.07685923753381	7.97024328354361
24	0.29	3.16812825333397	7.80111036504156
24	0.3	3.31263122110143	7.759405335126
24	0.31	3.44809937750909	7.72193696571072
24	0.32	3.54977906691299	7.5883248651316
24	0.33	3.70835176213938	7.54456840292679
24	0.34	3.84133466173877	7.43665162625902
24	0.35	3.97777606085782	7.37311086150207
24	0.36	4.00027381625383	7.12995396726005
24	0.37	4.16540964331399	7.12730031929232
24	0.38	4.26537048182151	6.9826325045128
24	0.39	4.41278135177681	6.89867546949914
24	0.4	4.47502085946555	6.70284490940828
24	0.41	4.65644853287032	6.71672907692023
24	0.42	4.78190213096048	6.61135970841453
24	0.43	4.88858175198612	6.50255757633891
24	0.44	4.98507792050252	6.33940697462035
24	0.45	5.12669758386921	6.28590049940508
24	0.46	5.2307064173572	6.13806743162177
24	0.47	5.31618165850461	6.00352872675572
24	0.48	5.49486867354989	5.97118707644432
24	0.49	5.58752947646266	5.81609101894814
24	0.5	5.7493613871683	5.74719808576705
25	0.01	0.997696393364864	21.417046090218
25	0.02	0.999110007597953	18.8259624707988
25	0.03	1.0279961321415	17.0735455501919
25	0.04	1.03511140992814	15.6583563359803
25	0.05	1.0742650939919	14.5378282404094
25	0.06	1.10469331661	13.3800183781285
25	0.07	1.1434245026133	12.4965511059924
25	0.08	1.20524129936453	12.0412180168987
25	0.09	1.25235309719446	11.3400670662969
25	0.1	1.31346310144595	10.9660983731857
25	0.11	1.37781334171975	10.5232930944361
25	0.12	1.439555694584	10.0779056558642
25	0.13	1.51987140445447	9.91155199733188
25	0.14	1.59134733532202	9.61064996098033
25	0.15	1.6815756845495	9.33891536473575
25	0.16	1.78249460508907	9.29341317857719
25	0.17	1.87591831527434	9.14603893695288
25	0.18	2.00609927984543	9.10983503722289
25	0.19	2.09121643852287	8.95046605812122
25	0.2	2.20651103128253	8.86003289044988
25	0.21	2.32602156860053	8.75327328891382
25	0.22	2.43695149783656	8.63701256859918
25	0.23	2.5620979036546	8.58544078586122
25	0.24	2.65848211721887	8.4671332514152
25	0.25	2.81930748305171	8.45753436415756
25	0.26	2.96597658949583	8.46566326152996
25	0.27	3.03076348023106	8.26244971934352
25	0.28	3.17856784539686	8.20117061309752
25	0.29	3.28788572721995	8.06919866299808
25	0.3	3.49898128776023	8.13165080633597
25	0.31	3.62210215926325	8.09663468100297
25	0.32	3.69563963185801	7.87211070208345
25	0.33	3.80613418642024	7.75645942780373
25	0.34	4.00078244659134	7.75917709766826
25	0.35	4.04895524236806	7.55610807725695
25	0.36	4.20150763447098	7.48649851439245
25	0.37	4.36531875290784	7.44692443507583
25	0.38	4.49255786138991	7.37708696523974
25	0.39	4.60390930616835	7.18126116394724
25	0.4	4.72203261971142	7.11285588355914
25	0.41	4.83236370049873	6.95263016811326
25	0.42	4.97462414018194	6.8821826480442
25	0.43	5.09820786063423	6.76426740483442
25	0.44	5.22107856297832	6.69606281328199
25	0.45	5.38564651862542	6.58854151264517
25	0.46	5.52414301576209	6.50260952417622
25	0.47	5.57304327520758	6.27803306686569
25	0.48	5.64060586871093	6.12021038832346
25	0.49	5.91327153347654	6.15191380869017
25	0.5	5.95269974744936	5.93828984453485
